,_id,category,coords,founded_year,latitude,longitude,name,number_of_employees,tamaño_empresa,total_money_raised
254,5cd962d86517e94a863b9e77,search,"{'type': 'Point', 'coordinates': [-0.0949082, 51.5290669]}",2006,51.5290669,-0.0949082,Nestoria,13,small,
255,5cd962d86517e94a863b9da5,web,"{'type': 'Point', 'coordinates': [-0.0778345, 51.5211159]}",2007,51.5211159,-0.0778345,Tipped,2,startup,
256,5cd962d86517e94a863b9d89,web,"{'type': 'Point', 'coordinates': [-0.0766034, 51.5220072]}",2007,51.5220072,-0.0766034,Bragster,10,startup,3500000.0
257,5cd962d86517e94a863ba79a,web,"{'type': 'Point', 'coordinates': [-0.0994596, 51.5203268]}",2008,51.5203268,-0.0994596,Zookel,10,startup,
258,5cd962d86517e94a863ba694,games_video,"{'type': 'Point', 'coordinates': [-0.0828173, 51.5163382]}",2008,51.5163382,-0.0828173,Swiffen,4,startup,
259,5cd962d86517e94a863ba056,advertising,"{'type': 'Point', 'coordinates': [-0.1020894, 51.5212481]}",2007,51.5212481,-0.1020894,Videoplaza,70,small,15900000.0
260,5cd962d86517e94a863ba7bf,web,"{'type': 'Point', 'coordinates': [-0.0874239, 51.5147349]}",2007,51.5147349,-0.0874239,Greenvoice,3,startup,
261,5cd962d86517e94a863ba801,advertising,"{'type': 'Point', 'coordinates': [-0.1043766, 51.5270568]}",2008,51.5270568,-0.1043766,DoTradeEasy,10,startup,
262,5cd962d86517e94a863ba545,ecommerce,"{'type': 'Point', 'coordinates': [-0.1020265, 51.5196135]}",2009,51.5196135,-0.1020265,Shutl,10,startup,7660000.0
263,5cd962d86517e94a863ba7d2,web,"{'type': 'Point', 'coordinates': [-0.1038219, 51.5215279]}",2009,51.5215279,-0.1038219,Enternships,15,small,
264,5cd962d86517e94a863ba6db,search,"{'type': 'Point', 'coordinates': [-0.1036021, 51.5211504]}",2007,51.5211504,-0.1036021,Ayima,17,small,
265,5cd962d86517e94a863b9e3a,web,"{'type': 'Point', 'coordinates': [-0.0934254, 51.5141566]}",2007,51.5141566,-0.0934254,Zemanta,30,small,7350000.0
266,5cd962d86517e94a863ba815,software,"{'type': 'Point', 'coordinates': [-0.1037742, 51.517356]}",2008,51.517356,-0.1037742,Testplant,50,small,2560000.0
267,5cd962d86517e94a863b9cd9,search,"{'type': 'Point', 'coordinates': [-0.1065551, 51.5195795]}",2007,51.5195795,-0.1065551,FAROO,5,startup,
268,5cd962d86517e94a863ba5f4,advertising,"{'type': 'Point', 'coordinates': [-0.0936688, 51.5119418]}",2009,51.5119418,-0.0936688,Cognitive Match,40,small,10200000.0
269,5cd962d86517e94a863ba3c9,advertising,"{'type': 'Point', 'coordinates': [-0.1096216, 51.5220744]}",2006,51.5220744,-0.1096216,MessageSpace,25,small,
270,5cd962d86517e94a863b9e71,advertising,"{'type': 'Point', 'coordinates': [-0.113583, 51.524483]}",2006,51.524483,-0.113583,TrustedPlaces,7,startup,1000000.0
271,5cd962d86517e94a863ba254,advertising,"{'type': 'Point', 'coordinates': [-0.103101, 51.511349]}",2007,51.511349,-0.103101,Small Business Advertising Network,7,startup,
272,5cd962d86517e94a863ba7b1,search,"{'type': 'Point', 'coordinates': [-0.1153003, 51.5220763]}",2008,51.5220763,-0.1153003,Padz,5,startup,
273,5cd962d86517e94a863ba7ea,games_video,"{'type': 'Point', 'coordinates': [-0.1153003, 51.5220763]}",2007,51.5220763,-0.1153003,Keen Software House,5,startup,
274,5cd962d86517e94a863ba40e,cleantech,"{'type': 'Point', 'coordinates': [-0.1168286, 51.5206245]}",2008,51.5206245,-0.1168286,Skipso,7,startup,
275,5cd962d86517e94a863ba83d,mobile,"{'type': 'Point', 'coordinates': [-0.1165365, 51.5177425]}",2009,51.5177425,-0.1165365,acrossair,6,startup,
276,5cd962d86517e94a863b9e4f,web,"{'type': 'Point', 'coordinates': [-0.053981, 51.528817]}",2007,51.528817,-0.053981,School of Everything,8,startup,350000.0
277,5cd962d86517e94a863ba5b8,software,"{'type': 'Point', 'coordinates': [-0.11796, 51.5178123]}",2007,51.5178123,-0.11796,FreshNetworks,12,small,
278,5cd962d86517e94a863ba6a4,advertising,"{'type': 'Point', 'coordinates': [-0.1067217, 51.5080607]}",2006,51.5080607,-0.1067217,Specle,9,startup,897000.0
279,5cd962d86517e94a863ba508,software,"{'type': 'Point', 'coordinates': [-0.1158832, 51.5123833]}",2007,51.5123833,-0.1158832,Emoshape,10,startup,
280,5cd962d86517e94a863b9f1e,network_hosting,"{'type': 'Point', 'coordinates': [-0.091784, 51.503188]}",2007,51.503188,-0.091784,JustMeans,35,small,
281,5cd962d86517e94a863ba2ff,social,"{'type': 'Point', 'coordinates': [-0.0925694, 51.5027669]}",2007,51.5027669,-0.0925694,SocialGO,12,small,3000000.0
282,5cd962d86517e94a863ba308,real_estate,"{'type': 'Point', 'coordinates': [-0.1010801, 51.5037471]}",2007,51.5037471,-0.1010801,Zoopla,50,small,10200000.0
283,5cd962d86517e94a863b9fc9,web,"{'type': 'Point', 'coordinates': [-0.0944873, 51.5016514]}",2007,51.5016514,-0.0944873,Wigadoo,5,startup,
284,5cd962d86517e94a863ba077,search,"{'type': 'Point', 'coordinates': [-0.081486, 51.500446]}",2006,51.500446,-0.081486,LookupPage,12,small,
285,5cd962d86517e94a863ba445,web,"{'type': 'Point', 'coordinates': [-0.104579, 51.5026763]}",2007,51.5026763,-0.104579,3C Limited,2,startup,
286,5cd962d86517e94a863ba7af,advertising,"{'type': 'Point', 'coordinates': [-0.1297711, 51.515129]}",2007,51.515129,-0.1297711,Adeye Mobile,8,startup,
287,5cd962d86517e94a863ba26b,web,"{'type': 'Point', 'coordinates': [-0.130109, 51.515374]}",2006,51.515374,-0.130109,PCIQ,7,startup,
288,5cd962d86517e94a863b9f15,search,"{'type': 'Point', 'coordinates': [-0.107143, 51.498319]}",2008,51.498319,-0.107143,YouPage Ltd,1,startup,
289,5cd962d86517e94a863ba77f,ecommerce,"{'type': 'Point', 'coordinates': [-0.1361616, 51.519816]}",2007,51.519816,-0.1361616,Schway,5,startup,
290,5cd962d86517e94a863ba7a1,web,"{'type': 'Point', 'coordinates': [-0.1361616, 51.519816]}",2006,51.519816,-0.1361616,isango!,50,small,8000000.0
291,5cd962d86517e94a863b9ceb,enterprise,"{'type': 'Point', 'coordinates': [-0.136174, 51.519819]}",2006,51.519819,-0.136174,Webjam,18,small,2000000.0
292,5cd962d86517e94a863ba805,advertising,"{'type': 'Point', 'coordinates': [-0.1366861, 51.5152023]}",2008,51.5152023,-0.1366861,Struq,50,small,8500000.0
293,5cd962d86517e94a863ba36c,mobile,"{'type': 'Point', 'coordinates': [-0.137494, 51.5124201]}",2006,51.5124201,-0.137494,Mobyko,16,small,
294,5cd962d86517e94a863ba7c1,advertising,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2009,51.5001524,-0.1262362,AgreeYourFee,4,startup,
295,5cd962d86517e94a863ba7d6,enterprise,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2008,51.5001524,-0.1262362,oneDrum,5,startup,1000000.0
296,5cd962d86517e94a863ba030,software,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2008,51.5001524,-0.1262362,TweetDeck,5,startup,3800000.0
297,5cd962d86517e94a863ba4a8,games_video,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2008,51.5001524,-0.1262362,CareerPlayer,5,startup,
298,5cd962d86517e94a863ba56f,mobile,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2009,51.5001524,-0.1262362,VouChaCha,15,small,
299,5cd962d86517e94a863ba5fb,web,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2009,51.5001524,-0.1262362,rent2friend,1,startup,
300,5cd962d86517e94a863ba63f,search,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2008,51.5001524,-0.1262362,Zoombu,6,startup,
301,5cd962d86517e94a863ba693,enterprise,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2012,51.5001524,-0.1262362,Plug in SEO,1,startup,
302,5cd962d86517e94a863ba6a0,web,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",2008,51.5001524,-0.1262362,watercompare,2,startup,
303,5cd962d86517e94a863b9e66,software,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}",2007,51.500152,-0.126236,Open Source Living,1,startup,
304,5cd962d86517e94a863b9ec8,web,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}",2007,51.500152,-0.126236,Lingoloopy,3,startup,
305,5cd962d86517e94a863b9f6e,web,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}",2008,51.500152,-0.126236,Sazell,2,startup,
306,5cd962d86517e94a863ba028,mobile,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}",2007,51.500152,-0.126236,Expensure,3,startup,
307,5cd962d86517e94a863ba460,web,"{'type': 'Point', 'coordinates': [-0.1427993, 51.5137321]}",2005,51.5137321,-0.1427993,SupplierSelect,7,startup,
308,5cd962d86517e94a863b9f0d,sports,"{'type': 'Point', 'coordinates': [-0.130772, 51.550757]}",2008,51.550757,-0.130772,Smarkets,15,small,2710000.0
309,5cd962d86517e94a863b9cce,finance,"{'type': 'Point', 'coordinates': [-0.1418973, 51.5108803]}",2007,51.5108803,-0.1418973,Seedcamp,4,startup,5000000.0
310,5cd962d86517e94a863ba314,advertising,"{'type': 'Point', 'coordinates': [-0.132894, 51.499671]}",2008,51.499671,-0.132894,Recast Digital,5,startup,
311,5cd962d86517e94a863ba6be,web,"{'type': 'Point', 'coordinates': [-0.1459893, 51.5137747]}",2009,51.5137747,-0.1459893,Tweenjo,2,startup,
312,5cd962d86517e94a863ba27f,search,"{'type': 'Point', 'coordinates': [-0.145438, 51.509905]}",2007,51.509905,-0.145438,SearchSalad,15,small,
313,5cd962d86517e94a863b9e7d,public_relations,"{'type': 'Point', 'coordinates': [-0.147733, 51.512792]}",2005,51.512792,-0.147733,OnOneMap,5,startup,
314,5cd962d86517e94a863b9f25,web,"{'type': 'Point', 'coordinates': [-0.150417, 51.517076]}",2008,51.517076,-0.150417,Worship Journal,3,startup,
315,5cd962d86517e94a863ba4f3,consulting,"{'type': 'Point', 'coordinates': [-0.1364327, 51.4993689]}",2006,51.4993689,-0.1364327,WeDoCreative,8,startup,
316,5cd962d86517e94a863ba657,consulting,"{'type': 'Point', 'coordinates': [-0.0741379, 51.4843838]}",2007,51.4843838,-0.0741379,Solarenergy-solarpower,1,startup,
317,5cd962d86517e94a863ba7a3,web,"{'type': 'Point', 'coordinates': [-0.1525048, 51.5395914]}",2009,51.5395914,-0.1525048,Bar Exchange,10,startup,
318,5cd962d86517e94a863ba46a,games_video,"{'type': 'Point', 'coordinates': [-123.1204046, 49.27964]}",2007,49.27964,-123.1204046,Did it Leak,7,startup,
319,5cd962d86517e94a863ba555,software,"{'type': 'Point', 'coordinates': [-123.1172422, 49.2792347]}",2008,49.2792347,-123.1172422,Black Ninja Software,4,startup,
320,5cd962d86517e94a863ba79d,security,"{'type': 'Point', 'coordinates': [-123.1220569, 49.2879712]}",2007,49.2879712,-123.1220569,Bits Republic Technologies,10,startup,
321,5cd962d86517e94a863b9fd5,advertising,"{'type': 'Point', 'coordinates': [-123.120893, 49.275332]}",2007,49.275332,-123.120893,Lat49,24,small,3800000.0
322,5cd962d86517e94a863ba62d,web,"{'type': 'Point', 'coordinates': [-123.1333467, 49.278995]}",2008,49.278995,-123.1333467,Habidoo,3,startup,
323,5cd962d86517e94a863b9fc5,other,"{'type': 'Point', 'coordinates': [-123.1101383, 49.2839417]}",2007,49.2839417,-123.1101383,MakeFive,2,startup,
324,5cd962d86517e94a863ba837,games_video,"{'type': 'Point', 'coordinates': [-123.109217, 49.2824551]}",2009,49.2824551,-123.109217,Tiny Speck,45,small,17200000.0
325,5cd962d86517e94a863ba829,social,"{'type': 'Point', 'coordinates': [-123.1092622, 49.2843936]}",2008,49.2843936,-123.1092622,FundRazr,6,startup,
326,5cd962d86517e94a863b9e89,advertising,"{'type': 'Point', 'coordinates': [-123.1078045, 49.2821075]}",2007,49.2821075,-123.1078045,Strutta,12,small,1600000.0
327,5cd962d86517e94a863ba387,software,"{'type': 'Point', 'coordinates': [-123.1043395, 49.2812342]}",2008,49.2812342,-123.1043395,Oggle Interactive,4,startup,
328,5cd962d86517e94a863ba68f,social,"{'type': 'Point', 'coordinates': [-123.0952381, 49.2851733]}",2008,49.2851733,-123.0952381,HootSuite,370,medium,190000000.0
329,5cd962d86517e94a863b9d68,web,"{'type': 'Point', 'coordinates': [-123.095238, 49.285173]}",2006,49.285173,-123.095238,memelabs,10,startup,
330,5cd962d86517e94a863ba3d4,web,"{'type': 'Point', 'coordinates': [-123.1071489, 49.2638072]}",2007,49.2638072,-123.1071489,Rival Schools,5,startup,
331,5cd962d86517e94a863ba34d,web,"{'type': 'Point', 'coordinates': [-123.138565, 49.263588]}",2008,49.263588,-123.138565,DreamBank,10,startup,
332,5cd962d86517e94a863ba3b7,mobile,"{'type': 'Point', 'coordinates': [-123.138565, 49.263588]}",2008,49.263588,-123.138565,Pinota,3,startup,
333,5cd962d86517e94a863ba444,web,"{'type': 'Point', 'coordinates': [-123.138565, 49.263588]}",2008,49.263588,-123.138565,MPLOYR,2,startup,
334,5cd962d86517e94a863ba4bf,web,"{'type': 'Point', 'coordinates': [-123.138565, 49.263588]}",2006,49.263588,-123.138565,Pennyminder Financial Software,1,startup,
335,5cd962d86517e94a863ba74c,mobile,"{'type': 'Point', 'coordinates': [-123.1139268, 49.261226]}",2009,49.261226,-123.1139268,QxMD Software,6,startup,
336,5cd962d86517e94a863ba631,other,"{'type': 'Point', 'coordinates': [-123.148387, 49.2680513]}",2007,49.2680513,-123.148387,Sharing Books,5,startup,
337,5cd962d86517e94a863ba441,public_relations,"{'type': 'Point', 'coordinates': [-123.1722103, 49.2684335]}",2008,49.2684335,-123.1722103,Urbantastic!,2,startup,
338,5cd962d86517e94a863ba619,other,"{'type': 'Point', 'coordinates': [-123.1783566, 49.2685125]}",2009,49.2685125,-123.1783566,Tweetizen,2,startup,
339,5cd962d86517e94a863ba2fd,software,"{'type': 'Point', 'coordinates': [-123.078758, 49.311752]}",2007,49.311752,-123.078758,Rezgo,7,startup,
340,5cd962d86517e94a863ba4cc,mobile,"{'type': 'Point', 'coordinates': [-6.1947866, 53.3080323]}",2007,53.3080323,-6.1947866,Locle,3,startup,
341,5cd962d86517e94a863ba28b,software,"{'type': 'Point', 'coordinates': [-6.238443, 53.308258]}",2006,53.308258,-6.238443,Roomex,10,startup,
342,5cd962d86517e94a863ba305,network_hosting,"{'type': 'Point', 'coordinates': [4.839033, 52.355104]}",2006,52.355104,4.839033,MarkThisDate,4,startup,
343,5cd962d86517e94a863ba3e3,games_video,"{'type': 'Point', 'coordinates': [4.8419083, 52.342938]}",2008,52.342938,4.8419083,Gemzies,3,startup,
344,5cd962d86517e94a863b9ff9,mobile,"{'type': 'Point', 'coordinates': [4.863604, 52.354098]}",2007,52.354098,4.863604,Nulaz,10,startup,
